r,t,M,D,K,S,num_points,num_missed,error,acc,spr_error,spr_perc,runtime,rep_time,cluster_time
9,28,9,6,5,6132,30660,619,0.020189171559034574,0.9798108284409655,0.02899684832043104,90.67840834964123,5.634496385988314,3.999245326005621,1.6352510599826928
9,29,9,6,5,6132,30660,641,0.02090671885192433,0.9790932811480757,0.03577965788400509,88.03326810176127,5.621184859977802,4.000025528977858,1.6211593309999444
9,30,9,6,5,6132,30660,584,0.01904761904761905,0.9809523809523809,0.031784497644743774,89.42270058708415,5.77809807297308,3.999029532977147,1.779068539995933
9,31,9,6,5,6132,30660,677,0.0220808871493803,0.9779191128506197,0.03646439402649549,87.3157208088715,5.741265304997796,4.001174159988295,1.740091145009501
9,32,9,6,5,6132,30660,618,0.02015655577299413,0.9798434442270059,0.031086317068501672,89.61513372472277,5.7475074820104055,3.9999536219984293,1.7475538600119762
9,33,9,6,5,6132,30660,536,0.017482061317677756,0.9825179386823223,0.029540452519865357,89.53033268101763,5.654174602997955,4.001026671001455,1.6531479319965001
9,34,9,6,5,6132,30660,900,0.029354207436399216,0.9706457925636007,0.03705556062172499,87.67123287671234,5.670072898996295,3.999382448004326,1.6706904509919696
9,35,9,6,5,6132,30660,596,0.01943900848010437,0.9805609915198956,0.029134671957130764,89.76190476190477,5.597752137982752,3.999047745979624,1.5987043920031283
9,36,9,6,5,6132,30660,609,0.01986301369863014,0.9801369863013698,0.03511948135929579,88.10828440965427,5.711795616982272,3.999824483995326,1.711971132986946
9,37,9,6,5,6132,30660,663,0.02162426614481409,0.978375733855186,0.03397925846891073,88.529028049576,5.730009293998592,3.9994444950134493,1.7305647989851423
9,38,9,6,5,6132,30660,637,0.020776255707762557,0.9792237442922375,0.033076687736799816,88.74103065883888,5.716989281005226,4.027306683012284,1.6896825979929417
9,39,9,6,5,6132,30660,521,0.016992824527071102,0.9830071754729289,0.02703342773369107,90.33920417482062,5.632595672010211,4.026838939986192,1.6057567320240196
9,40,9,6,5,6132,30660,746,0.024331376386170906,0.9756686236138291,0.03391510726987239,88.87801696020875,5.567877291003242,4.026710647012806,1.5411666439904366
9,41,9,6,5,6132,30660,701,0.022863666014350945,0.977136333985649,0.033316591378496276,88.79973907371168,5.705546924989903,4.026166816998739,1.6793801079911646
9,42,9,6,5,6132,30660,839,0.02736464448793216,0.9726353555120678,0.040007015332771026,86.66014350945858,5.7789446209790185,4.027058136998676,1.7518864839803427
9,43,9,6,5,6132,30660,617,0.020123939986953686,0.9798760600130463,0.03484275420014238,88.50293542074364,5.778577862016391,4.026013353024609,1.7525645089917816
9,44,9,6,5,6132,30660,696,0.022700587084148727,0.9772994129158513,0.03557314330239546,88.14416177429877,5.666495337995002,4.026638904993888,1.639856433001114
9,45,9,6,5,6132,30660,630,0.02054794520547945,0.9794520547945206,0.029521875287990305,89.59882583170256,5.629566228017211,4.027475436014356,1.6020907920028549
9,46,9,6,5,6132,30660,548,0.01787345075016308,0.9821265492498369,0.03216251214129524,89.41943900848011,5.689874672010774,4.026952143001836,1.662922529008938
9,47,9,6,5,6132,30660,808,0.02635355512067841,0.9736464448793216,0.03200973698731214,89.57599478147424,5.72877356398385,4.026310480985558,1.7024630829982925
9,48,9,6,5,6132,30660,589,0.019210697977821267,0.9807893020221787,0.03111396709301192,89.2204827136334,5.626546132989461,4.026931867992971,1.5996142649964895
9,49,9,6,5,6132,30660,699,0.02279843444227006,0.97720156555773,0.0371708089619085,87.26027397260275,5.770357498986414,4.026427448989125,1.7439300499972887
10,0,9,6,5,11075,55375,847,0.015295711060948082,0.9847042889390519,0.024544558924902607,91.76343115124153,104.2586550390115,98.59486286900938,5.663792170002125
10,1,9,6,5,11075,55375,891,0.016090293453724605,0.9839097065462754,0.02183515816539156,92.8704288939052,12.763804359012283,10.60902070600423,2.154783653008053
10,2,9,6,5,11075,55375,1073,0.019376975169300224,0.9806230248306997,0.028394958338057965,90.8334085778781,12.891691213008016,10.621586638997542,2.2701045740104746
10,3,9,6,5,11075,55375,956,0.01726410835214447,0.9827358916478556,0.02487370547217949,91.64063205417608,12.742907943989849,10.648264752002433,2.0946431919874158
10,4,9,6,5,11075,55375,925,0.016704288939051917,0.983295711060948,0.025641013810739362,91.59187358916479,12.936900469008833,10.64943339198362,2.2874670770252123
10,5,9,6,5,11075,55375,1071,0.019340857787810382,0.9806591422121896,0.02747266267417474,90.70699774266366,12.881194254005095,10.650277208012994,2.2309170459921006
10,6,9,6,5,11075,55375,751,0.013562076749435666,0.9864379232505643,0.022610674328817745,92.41534988713319,12.84852863001288,10.715845344995614,2.132683285017265
10,7,9,6,5,11075,55375,781,0.014103837471783296,0.9858961625282167,0.021386289218051857,93.05823927765238,12.86704392998945,10.71536942300736,2.15167450698209
10,8,9,6,5,11075,55375,736,0.013291196388261851,0.9867088036117382,0.020169952754231574,93.24785553047404,12.798624278977513,10.717275758972391,2.081348520005122
10,9,9,6,5,11075,55375,928,0.01675846501128668,0.9832415349887134,0.02524251645807833,91.44920993227991,12.592169373005163,10.71836136598722,1.8738080070179421
10,10,9,6,5,11075,55375,986,0.0178058690744921,0.9821941309255079,0.022796823334555908,92.41896162528218,12.777470996021293,10.71968509600265,2.0577859000186436
10,11,9,6,5,11075,55375,1419,0.02562528216704289,0.9743747178329571,0.023976983431651933,91.5214446952596,13.30626705699251,10.71743902398157,2.588828033010941
10,12,9,6,5,11075,55375,886,0.016,0.984,0.021097869079939213,92.78013544018059,12.972940469015157,10.718667476001428,2.2542729930137284
10,13,9,6,5,11075,55375,769,0.013887133182844244,0.9861128668171557,0.021274155146616913,92.78013544018059,12.83941313601099,10.718720792006934,2.1206923440040555
10,14,9,6,5,11075,55375,581,0.010492099322799098,0.989507900677201,0.017039347961857087,94.13453724604966,12.930088908004109,10.719011670007603,2.2110772379965056
10,15,9,6,5,11075,55375,1036,0.01870880361173815,0.9812911963882619,0.025827288364674985,91.11331828442438,12.923614257015288,10.718388895009411,2.2052253620058764
10,16,9,6,5,11075,55375,1194,0.021562076749435666,0.9784379232505643,0.03100044204356491,89.60722347629797,12.975531281990698,10.72016932599945,2.2553619559912477
10,17,9,6,5,11075,55375,1055,0.019051918735891647,0.9809480812641084,0.03038899648872629,89.82573363431152,12.876149960997282,10.718267037009355,2.157882923987927
10,18,9,6,5,11075,55375,903,0.016306997742663656,0.9836930022573364,0.023154401942747423,92.31783295711061,12.772290649998467,10.71905321002123,2.053237439977238
10,19,9,6,5,11075,55375,1089,0.019665914221218963,0.980334085778781,0.029112646599029107,90.46139954853274,12.854845633002697,10.721256372984499,2.133589260018198
10,20,9,6,5,11075,55375,1219,0.02201354401805869,0.9779864559819413,0.028306994411123786,90.75756207674944,12.719682800990995,10.719360029994277,2.0003227709967177
10,21,9,6,5,11075,55375,997,0.01800451467268623,0.9819954853273137,0.022424619816546316,92.52370203160271,12.933534562995192,10.720807922974927,2.2127266400202643
10,22,9,6,5,11075,55375,1002,0.018094808126410834,0.9819051918735892,0.019804729146967397,93.37968397291196,13.034228639997309,10.718535930995131,2.315692709002178
10,23,9,6,5,11075,55375,862,0.015566591422121896,0.9844334085778781,0.024106833159662288,92.20225733634312,12.913134175003506,10.720110817987006,2.1930233570165
10,24,9,6,5,11075,55375,924,0.016686230248306996,0.983313769751693,0.027148132989358545,90.90744920993228,12.953514573018765,10.720703969011083,2.232810604007682
10,25,9,6,5,11075,55375,833,0.015042889390519187,0.9849571106094808,0.022996624060597486,92.42437923250564,12.686228195001604,10.71916174798389,1.9670664470177144
10,26,9,6,5,11075,55375,1017,0.01836568848758465,0.9816343115124153,0.0251295190343184,91.77787810383748,12.68915717501659,10.719114931998774,1.970042243017815
10,27,9,6,5,11075,55375,941,0.016993227990970656,0.9830067720090293,0.026849368392273306,90.9525959367946,13.076970394991804,10.71921496099094,2.3577554340008646
10,28,9,6,5,11075,55375,912,0.016469525959367945,0.9835304740406321,0.02364004642070379,91.9548532731377,12.925915306987008,10.720827523997286,2.2050877829897217
10,29,9,6,5,11075,55375,1049,0.01894356659142212,0.9810564334085778,0.019666023129155833,93.52776523702032,13.140380024007754,10.718328387010843,2.422051636996912
10,30,9,6,5,11075,55375,883,0.015945823927765237,0.9840541760722348,0.023468460228987756,91.81038374717834,13.046355817990843,10.720521885989001,2.325833932001842
10,31,9,6,5,11075,55375,1082,0.019539503386004516,0.9804604966139955,0.021218789031271234,92.98600451467269,12.720677430013893,10.720254479994765,2.0004229500191286
10,32,9,6,5,11075,55375,729,0.013164785553047405,0.9868352144469525,0.02139485046751866,92.6410835214447,12.877938374003861,10.719490612013033,2.1584477619908284
10,33,9,6,5,11075,55375,1148,0.0207313769751693,0.9792686230248308,0.021758685018995683,92.53634311512415,13.01373871800024,10.720678054989548,2.2930606630106922
10,34,9,6,5,11075,55375,1924,0.03474492099322799,0.965255079006772,0.02859353578042576,90.30609480812642,12.949182080978062,10.721382908988744,2.227799171989318
10,35,9,6,5,11075,55375,783,0.014139954853273138,0.9858600451467269,0.023165221820192233,92.26365688487586,12.844669905025512,10.719774541008519,2.124895364016993
10,36,9,6,5,11075,55375,1273,0.022988713318284424,0.9770112866817156,0.02214601976566629,92.74221218961625,13.10373714301386,10.721266186999856,2.3824709560140036
10,37,9,6,5,11075,55375,625,0.011286681715575621,0.9887133182844243,0.016455361290192566,94.3765237020316,12.957428123016143,10.722102132014697,2.235325991001446
10,38,9,6,5,11075,55375,947,0.01710158013544018,0.9828984198645598,0.024745580729635567,91.45462753950339,12.785525061975932,10.720347529975697,2.0651775320002344
10,39,9,6,5,11075,55375,948,0.017119638826185102,0.9828803611738149,0.025753449124328195,91.41670428893906,13.03241286901175,10.720008219999727,2.3124046490120236
10,40,9,6,5,11075,55375,1016,0.01834762979683973,0.9816523702031603,0.026037290681955857,91.35530474040632,12.862806179997278,10.72048898198409,2.1423171980131883
10,41,9,6,5,11075,55375,879,0.015873589164785554,0.9841264108352145,0.023223386591042443,91.95304740406321,12.81417793701985,10.719617408001795,2.094560529018054
10,42,9,6,5,11075,55375,1145,0.020677200902934536,0.9793227990970654,0.028991180175991293,90.45598194130926,13.059950668015517,10.718290135002462,2.341660533013055
10,43,9,6,5,11075,55375,1183,0.021363431151241535,0.9786365688487585,0.02437243989554223,91.99819413092551,12.82185151099111,10.717650320002576,2.104201190988533
10,44,9,6,5,11075,55375,710,0.012821670428893905,0.9871783295711061,0.01972865717673993,93.26230248306999,12.807052755000768,10.7201722440077,2.086880510993069
10,45,9,6,5,11075,55375,778,0.014049661399548533,0.9859503386004514,0.01882934657555002,93.62708803611739,12.80439486601972,10.718594239995582,2.085800626024138
10,46,9,6,5,11075,55375,843,0.015223476297968398,0.9847765237020316,0.021563132947102933,92.42257336343116,13.205587816017214,10.72139966901159,2.484188147005625
10,47,9,6,5,11075,55375,993,0.017932279909706545,0.9820677200902934,0.026099565537548206,90.97787810383748,12.952756547019817,10.718820574023994,2.2339359729958232
10,48,9,6,5,11075,55375,917,0.01655981941309255,0.9834401805869074,0.024910926157128317,91.55575620767495,12.70932997998898,10.719853046000935,1.989476933988044
10,49,9,6,5,11075,55375,1137,0.02053273137697517,0.9794672686230248,0.02777847006644558,90.89661399548534,12.959760948986514,10.721475280006416,2.2382856689800974
11,0,9,6,5,20000,100000,1756,0.01756,0.98244,0.018465281005943142,93.834,247.6579401929921,241.2681755249796,6.3897646680125035
11,1,9,6,5,20000,100000,1125,0.01125,0.98875,0.013515203920944883,95.345,33.22809831399354,29.59795907998341,3.63013923401013
11,2,9,6,5,20000,100000,1273,0.01273,0.98727,0.0155259168561273,94.865,33.05276371099171,29.70844104498974,3.344322666001972
11,3,9,6,5,20000,100000,1544,0.01544,0.98456,0.016222361140178672,94.56400000000001,33.24196201801533,29.776244327018503,3.4657176909968257
11,4,9,6,5,20000,100000,17586,0.17586,0.82414,0.014677815689395182,94.901,33.642582744010724,29.90095033100806,3.7416324130026624
11,5,9,6,5,20000,100000,1745,0.01745,0.98255,0.018652399132594408,94.061,33.434737080009654,29.90108946498367,3.533647615025984
11,6,9,6,5,20000,100000,1356,0.01356,0.98644,0.01390982497775592,95.208,33.72837252699537,29.903934871021193,3.8244376559741795
11,7,9,6,5,20000,100000,1781,0.01781,0.98219,0.01568387168754671,94.833,33.727299644000595,29.904784156999085,3.8225154870015103
11,8,9,6,5,20000,100000,1292,0.01292,0.98708,0.016983898054282517,94.11,33.40595608399599,29.902677648991812,3.5032784350041766
11,9,9,6,5,20000,100000,1670,0.0167,0.9833,0.023968545778170636,92.136,33.750774356973125,29.901860083977226,3.8489142729958985
11,10,9,6,5,20000,100000,1707,0.01707,0.98293,0.015004935447107189,94.947,34.21591592000914,29.898854950006353,4.317060970002785
11,11,9,6,5,20000,100000,1559,0.01559,0.98441,0.014476405013001414,95.236,34.40862257499248,29.900655409990577,4.507967165001901
11,12,9,6,5,20000,100000,1523,0.01523,0.98477,0.017719025389994977,94.048,33.56743187800748,29.900584565999452,3.6668473120080307
11,13,9,6,5,20000,100000,1310,0.0131,0.9869,0.015042871639782096,95.056,33.33072173799155,29.89982038398739,3.4309013540041633
11,14,9,6,5,20000,100000,1180,0.0118,0.9882,0.014467483885168914,95.245,34.19465919001959,29.89756903401576,4.297090156003833
11,15,9,6,5,20000,100000,1384,0.01384,0.98616,0.016990647399586216,94.232,33.2785917329893,29.89849619899178,3.380095533997519
11,16,9,6,5,20000,100000,1140,0.0114,0.9886,0.014853906141578823,94.878,33.92132666998077,29.8959276569949,4.025399012985872
11,17,9,6,5,20000,100000,1243,0.01243,0.98757,0.013026218709297249,95.521,33.211942219000775,29.899976599990623,3.3119656190101523
11,18,9,6,5,20000,100000,1284,0.01284,0.98716,0.014439052228082888,95.063,33.36689771202509,29.899786808004137,3.467110904020956
11,19,9,6,5,20000,100000,1982,0.01982,0.98018,0.018245800705121405,93.994,33.62353193300078,29.900010413985,3.723521519015776
11,20,9,6,5,20000,100000,1258,0.01258,0.98742,0.017415329838484973,94.20700000000001,33.65551553000114,29.900865672010696,3.7546498579904437
11,21,9,6,5,20000,100000,1179,0.01179,0.98821,0.013113666964280159,95.547,33.32135724998079,29.90528140697279,3.4160758430080023
11,22,9,6,5,20000,100000,1254,0.01254,0.98746,0.015031342114063975,94.932,33.385666599002434,29.902525807003258,3.483140791999176
11,23,9,6,5,20000,100000,1951,0.01951,0.98049,0.019938048007957603,93.45700000000001,33.247689398995135,29.902006656018784,3.3456827429763507
11,24,9,6,5,20000,100000,1529,0.01529,0.98471,0.02405815844374307,92.043,33.116332703997614,29.90531631698832,3.2110163870092947
11,25,9,6,5,20000,100000,2008,0.02008,0.97992,0.01384915100396894,95.226,33.69412608098355,29.905530290998286,3.7885957899852656
11,26,9,6,5,20000,100000,1394,0.01394,0.98606,0.01641056998077687,94.406,33.573727465001866,29.904983229993377,3.6687442350084893
11,27,9,6,5,20000,100000,1160,0.0116,0.9884,0.015220135642942629,94.775,33.69727344598505,29.903109616978327,3.7941638290067203
11,28,9,6,5,20000,100000,1159,0.01159,0.98841,0.01611343781400346,94.48700000000001,34.253278929012595,29.901417518995004,4.351861410017591
11,29,9,6,5,20000,100000,1282,0.01282,0.98718,0.01450598097678049,95.092,33.37465981001151,29.906895635998808,3.4677641740127
11,30,9,6,5,20000,100000,1015,0.01015,0.98985,0.01297171751345286,95.486,33.426867803995265,29.90847011000733,3.518397693987936
11,31,9,6,5,20000,100000,1152,0.01152,0.98848,0.01590826666949791,94.497,33.48839937400771,29.90414541598875,3.5842539580189623
11,32,9,6,5,20000,100000,1354,0.01354,0.98646,0.017451534677046177,94.139,33.679632505984046,29.906092479010113,3.773540026973933
11,33,9,6,5,20000,100000,1088,0.01088,0.98912,0.01335395884528986,95.58,33.895598820992745,29.90392303300905,3.991675787983695
11,34,9,6,5,20000,100000,1625,0.01625,0.98375,0.014755797279783526,95.107,33.67805927799782,29.90443424601108,3.7736250319867395
11,35,9,6,5,20000,100000,1286,0.01286,0.98714,0.015860253925500126,94.781,33.458940045005875,29.90540446099476,3.553535584011115
11,36,9,6,5,20000,100000,1666,0.01666,0.98334,0.01959312601616654,93.434,33.57690578699112,29.905507396004396,3.671398390986724
11,37,9,6,5,20000,100000,2190,0.0219,0.9781,0.01856194857405249,93.887,33.89918126098928,29.907410729996627,3.991770530992653
11,38,9,6,5,20000,100000,1289,0.01289,0.98711,0.013970345017461238,95.229,33.57446482198429,29.903086818987504,3.6713780029967893
11,39,9,6,5,20000,100000,1493,0.01493,0.98507,0.015939186360423144,94.627,33.60634100998868,29.900391990988282,3.7059490190004
11,40,9,6,5,20000,100000,1619,0.01619,0.98381,0.02138118279407545,92.699,33.67326505598612,29.902171122987056,3.771093932999065
11,41,9,6,5,20000,100000,1489,0.01489,0.98511,0.017272591014520042,94.09100000000001,33.490130831021816,29.904815659014275,3.5853151720075402
11,42,9,6,5,20000,100000,1739,0.01739,0.98261,0.01859921393096586,93.925,33.780629466986284,29.90447864300222,3.8761508239840623
11,43,9,6,5,20000,100000,3167,0.03167,0.96833,0.015611479990662525,94.59100000000001,33.36719788998016,29.903473996993853,3.463723892986309
11,44,9,6,5,20000,100000,2669,0.02669,0.97331,0.02044994913437954,93.09400000000001,33.43862239399459,29.900537584995618,3.538084808998974
11,45,9,6,5,20000,100000,1775,0.01775,0.98225,0.019610998241971357,93.287,33.23322855800507,29.902490292995935,3.3307382650091313
11,46,9,6,5,20000,100000,3468,0.03468,0.96532,0.016265666905158068,94.378,34.35650829001679,29.9021386350214,4.454369654995389
11,47,9,6,5,20000,100000,1456,0.01456,0.98544,0.016344110978817637,94.35600000000001,33.30338131901226,29.90171793900663,3.4016633800056297
11,48,9,6,5,20000,100000,1581,0.01581,0.98419,0.015530901669694262,94.764,33.286834862985415,29.903117212001234,3.383717650984181
11,49,9,6,5,20000,100000,1404,0.01404,0.98596,0.021700894787787077,92.874,33.465249413013225,29.899975603999337,3.5652738090138882
